date,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2025-07-01,29297.41,29390,29875,29185,29330,662702,19673519643,4336.21
2025-07-02,28803.49,29435,29435,27960,28765,1091876,31192419568,4263.1
2025-07-03,28376.29,29550,29650,28210,28355,743178,21356849069,4199.85
2025-07-04,26801.78,28350,28630,26655,26815,1064019,28953749077,3966.72
2025-07-07,27313.21,26150,27485,26100,27280,581129,15694202058,4042.53
2025-07-08,27795.37,27540,27830,27135,27805,508023,13988361918,4114.0
2025-07-09,29279.44,28655,29540,28570,29300,1066391,31100742315,4333.92
2025-07-10,29641.91,29370,29945,28900,29615,820856,24342724826,4387.65
2025-07-11,28643.78,29615,29645,28615,28690,796944,23052553931,4240.29
2025-07-14,28929.99,28690,29395,28600,28890,716508,20748973386,4282.37
2025-07-15,30195.71,28945,30180,28820,30170,1209811,36031436928,4471.32
2025-07-16,30322.65,30030,30515,29615,30285,819987,24701268906,4490.13
2025-07-17,31099.88,30600,31165,30185,31060,1138822,35090079163,4605.95
2025-07-18,30987.68,31100,31185,30645,30945,774247,23937497755,4589.5
2025-07-21,31440.03,30945,31545,30880,31400,664280,20810128728,4656.92
2025-07-22,30601.24,31200,31200,30185,30595,843544,25898483154,4532.63
2025-07-23,30695.69,30710,30840,30270,30665,680959,20825483712,4546.81
2025-07-24,30685.84,30710,31080,30550,30690,463890,14295465151,4545.79
2025-07-25,31226.19,30690,31265,30600,31140,724062,22515609925,4626.2
2025-07-28,31657.52,31455,31810,30975,31630,951473,30021687531,4690.48
2025-07-29,32629.19,31630,32755,31115,32565,1303195,41916195210,4835.15
2025-07-30,31666.39,32555,32555,31300,31700,1008569,31991572532,4692.02
2025-07-31,32291.98,31700,32700,31350,32215,1418396,45573271656,4785.1
2025-08-01,30715.46,32030,32170,30045,30670,1534712,47161238837,4550.87
2025-08-04,30963.4,30600,31050,30130,30935,785078,24011050948,4587.84
2025-08-05,31439.93,31370,31630,30955,31460,872806,27256103488,4658.79
